月份,中国经济政策不确定性指数,中国贸易政策不确定性指数,全球经济政策不确定性指数,中国经济政策不确定性指数_变化,中国经济政策不确定性指数_环比,中国贸易政策不确定性指数_变化,中国贸易政策不确定性指数_环比,全球经济政策不确定性指数_变化,全球经济政策不确定性指数_环比
1985-10-01,50.6814645080185,,,36.7106089915898,262.76564773303124,,,,
1985-11-01,25.421136754496,,,-25.2603277535225,-49.841353241727994,,,,
1985-12-01,61.282352151058,,,35.861215396562,141.0684964362168,,,,
1986-01-01,98.8004948548244,,,37.518142703766394,61.221773295003445,,,,
1986-02-01,92.311876873138,,,-6.488617981686389,-6.567394213177414,,,,
1986-03-01,99.5416253311855,,,7.229748458047496,7.831872455570554,,,,
1986-04-01,181.711986293693,,,82.1703609625075,82.54874349209996,,,,
1986-05-01,50.4782908377636,,,-131.2336954559294,-72.22071484256531,,,,
1986-06-01,112.62685951426,,,62.1485686764964,123.1193997360982,,,,
1986-07-01,110.242274829706,,,-2.3845846845539995,-2.1172433421639325,,,,
1986-08-01,151.480085101862,,,41.23781027215598,37.4065306034886,,,,
1986-09-01,142.861146499268,,,-8.618938602594,-5.689816319285956,,,,
1986-10-01,26.7494288002096,,,-116.11171769905839,-81.27592459133271,,,,
1986-11-01,72.6571769153025,,,45.9077481150929,171.6214146402004,,,,
1986-12-01,206.946780753305,,,134.2896038380025,184.82634412639757,,,,
1987-01-01,110.727174533807,,,-96.219606219498,-46.49485528078762,,,,
1987-02-01,119.691528612017,,,8.964354078209993,8.095893457005898,,,,
1987-03-01,76.6892723261835,,,-43.0022562858335,-35.92756879664088,,,,
1987-04-01,62.6676224688164,,,-14.021649857367102,-18.28371743798616,,,,
1987-05-01,70.4282880722064,,,7.760665603390002,12.383851975957327,,,,
1987-06-01,109.816061057971,,,39.3877729857646,55.92606900423647,,,,
1987-07-01,51.0334939188453,,,-58.782567139125696,-53.52820577683519,,,,
1987-08-01,137.434742908664,,,86.4012489898187,169.30302504315313,,,,
1987-09-01,155.614696749727,,,18.179953841062996,13.228062610882162,,,,
1987-10-01,112.204897204699,,,-43.409799545027994,-27.895693949038368,,,,
1987-11-01,119.527625399561,,,7.322728194862009,6.526210867162874,,,,
1987-12-01,122.228364529942,,,2.7007391303809953,2.2595104030159296,,,,
1988-01-01,153.632619157028,,,31.40425462708599,25.693098936452643,,,,
1988-02-01,271.979232992748,,,118.34661383572,77.03221782267336,,,,
1988-03-01,57.8952110616354,,,-214.0840219311126,-78.7133707141607,,,,
1988-04-01,81.3411591540697,,,23.4459480924343,40.49721498980923,,,,
1988-05-01,138.348195568187,,,57.00703641411731,70.08387513403798,,,,
1988-06-01,137.472292949395,,,-0.8759026187919972,-0.6331145955281281,,,,
1988-07-01,194.68084299871,,,57.208550049314994,41.614603802654294,,,,
1988-08-01,222.422166412665,,,27.741323413955,14.249642125362506,,,,
1988-09-01,144.730198696497,,,-77.691967716168,-34.929957283135295,,,,
1988-10-01,198.696296975007,,,53.966098278509975,37.28737938906468,,,,
1988-11-01,121.08742421803,,,-77.608872756977,-39.059043343288394,,,,
1988-12-01,63.7116355147025,,,-57.375788703327494,-47.38377174496392,,,,
1989-01-01,99.4470020568635,,,35.735366542160996,56.089231195319854,,,,
1989-02-01,131.258687185049,,,31.811685128185516,31.98858132495104,,,,
1989-03-01,107.22292795425,,,-24.035759230799016,-18.31174739460354,,,,
1989-04-01,101.498660246978,,,-5.724267707271991,-5.3386601322008564,,,,
1989-05-01,95.2503139853704,,,-6.248346261607608,-6.1560874265762955,,,,
1989-06-01,44.0418357469741,,,-51.208478238396296,-53.762004654663365,,,,
1989-07-01,153.715871878126,,,109.6740361311519,249.02239943231038,,,,
1989-08-01,56.5954423686999,,,-97.12042950942609,-63.1817835873372,,,,
1989-09-01,115.757056710417,,,59.161614341717105,104.53423785664486,,,,
1989-10-01,106.074744121333,,,-9.682312589084006,-8.364338956289908,,,,
1989-11-01,56.3438068255999,,,-49.7309372957331,-46.882919876618935,,,,
1989-12-01,81.3836059129754,,,25.0397990873755,44.44108500669965,,,,
1990-01-01,89.033615077046,,,7.650009164070596,9.399938818453002,,,,
1990-02-01,263.317728285656,,,174.28411320861002,195.75091167284603,,,,
1990-03-01,72.3642645541603,,,-190.95346373149573,-72.51827097807212,,,,
1990-04-01,74.9169623105333,,,2.552697756372993,3.5275667791281773,,,,
1990-05-01,122.562420567935,,,47.645458257401714,63.59769108083921,,,,
1990-06-01,55.084966415788,,,-67.477454152147,-55.05558215925166,,,,
1990-07-01,24.6930877043867,,,-30.391878711401304,-55.172728039806216,,,,
1990-08-01,103.887001218478,,,79.1939135140913,320.7128831443084,,,,
1990-09-01,14.4648009105711,,,-89.4222003079069,-86.07640923222807,,,,
1990-10-01,163.371279467106,,,148.90647855653492,1029.4402216605122,,,,
1990-11-01,79.3497404583697,,,-84.02153900873631,-51.429810235191084,,,,
1990-12-01,95.9941105037549,,,16.6443700453852,20.97596028573976,,,,
1991-01-01,90.4785064085157,,,-5.515604095239198,-5.745773429530809,,,,
1991-02-01,102.895469108075,,,12.416962699559306,13.723660118234049,,,,
1991-03-01,0.0,,,-102.895469108075,-100.0,,,,
1991-04-01,117.596248019146,,,117.596248019146,inf,,,,
1991-05-01,67.9649671411052,,,-49.6312808780408,-42.204816662144076,,,,
1991-06-01,112.332138863308,,,44.3671717222028,65.2794720404853,,,,
1991-07-01,78.3182680266412,,,-34.0138708366668,-30.279732212752375,,,,
1991-08-01,100.966809981797,,,22.648541955155792,28.918593995785933,,,,
1991-09-01,25.3093954940367,,,-75.65741448776029,-74.93295519725774,,,,
1991-10-01,0.0,,,-25.3093954940367,-100.0,,,,
1991-11-01,88.0153460169263,,,88.0153460169263,inf,,,,
1991-12-01,62.9321891947938,,,-25.0831568221325,-28.498617522117954,,,,
1992-01-01,157.078020145886,,,94.1458309510922,149.59884942137148,,,,
1992-02-01,119.794748485479,,,-37.283271660406996,-23.73551157939233,,,,
1992-03-01,81.7548842416208,,,-38.039864243858204,-31.754200183883043,,,,
1992-04-01,109.964354539465,,,28.209470297844206,34.50493577175537,,,,
1992-05-01,125.297915539053,,,15.333560999587988,13.944119495636143,,,,
1992-06-01,74.1551545164444,,,-51.142761022608596,-40.816928839225874,,,,
1992-07-01,57.0222633295258,,,-17.1328911869186,-23.10411366362842,,,,
1992-08-01,55.2872262399782,,,-1.7350370895475962,-3.0427362721837214,,,,
1992-09-01,123.122355502424,,,67.8351292624458,122.69584472912878,,,,
1992-10-01,86.7936277908498,,,-36.3287277115742,-29.506199392732523,,,,
1992-11-01,32.8308558629918,,,-53.962771927858,-62.173656409309594,,,,
1992-12-01,139.736821771711,,,106.9059659087192,325.6264970820566,,,,
1993-01-01,73.301737536634,,,-66.435084235077,-47.54300505246387,,,,
1993-02-01,126.14722785353,,,52.845490316896004,72.09309368756153,,,,
1993-03-01,106.441716861899,,,-19.705510991631,-15.62104164073359,,,,
1993-04-01,96.2148616388729,,,-10.226855223026092,-9.607938996601073,,,,
1993-05-01,70.7883712200866,,,-25.4264904187863,-26.42678063002425,,,,
1993-06-01,126.426970469807,,,55.6385992497204,78.59850183123388,,,,
1993-07-01,112.880251818473,,,-13.546718651334004,-10.715054391475121,,,,
1993-08-01,99.5827716871418,,,-13.297480131331199,-11.780165190201187,,,,
1993-09-01,40.3882092622494,,,-59.1945624248924,-59.442573672144185,,,,
1993-10-01,48.3033079313454,,,7.915098669096004,19.597547932124336,,,,
1993-11-01,77.091577350153,,,28.7882694188076,59.59896050954736,,,,
1993-12-01,189.96019647241,,,112.86861912225699,146.40849623507276,,,,
1994-01-01,131.363480039216,,,-58.59671643319399,-30.8468392438753,,,,
1994-02-01,59.1435971255622,,,-72.2198829136538,-54.97713892178706,,,,
1994-03-01,156.86194075751,,,97.71834363194782,165.22218529334833,,,,
1994-04-01,164.194947454372,,,7.333006696861986,4.674815740166016,,,,
1994-05-01,38.9578216305092,,,-125.2371258238628,-76.27343457609427,,,,
1994-06-01,150.220555225315,,,111.2627335948058,285.5979337090864,,,,
1994-07-01,117.285298206172,,,-32.935257019142995,-21.924600777665603,,,,
1994-08-01,118.439165266996,,,1.1538670608239983,0.9838121899947261,,,,
1994-09-01,129.974206205103,,,11.535040938107002,9.739211613070475,,,,
1994-10-01,82.2094759684741,,,-47.76473023662891,-36.74939176874433,,,,
1994-11-01,134.985960616043,,,52.77648464756891,64.19756849904721,,,,
1994-12-01,117.08423847274,,,-17.901722143303004,-13.261914099513694,,,,
1995-01-01,153.323633120957,,,36.239394648217,30.951556862757744,,,,
1995-02-01,97.9674531880432,,,-55.356179932913804,-36.104140507317176,,,,
1995-03-01,166.829927515745,,,68.8624743277018,70.29117537180846,,,,
1995-04-01,79.3167005658923,,,-87.5132269498527,-52.45655156302421,,,,
1995-05-01,24.0960446662769,,,-55.22065589961541,-69.62046518026916,,,,
1995-06-01,97.7784152118356,,,73.6823705455587,305.7861635220127,,,,
1995-07-01,226.482646627575,,,128.7042314157394,131.6284694703872,,,,
1995-08-01,85.4767351180315,,,-141.00591150954352,-62.25903556373205,,,,
1995-09-01,144.163125683374,,,58.686390565342506,68.65773532915682,,,,
1995-10-01,80.8379785116787,,,-63.325147171695306,-43.92603647535817,,,,
1995-11-01,161.490169458561,,,80.65219094688231,99.77017292092536,,,,
1995-12-01,63.2844887603519,,,-98.20568069820911,-60.81217267123438,,,,
1996-01-01,65.0855485013196,,,1.8010597409676947,2.845973438748972,,,,
1996-02-01,120.675513862322,,,55.58996536100241,85.41061209597909,,,,
1996-03-01,68.0594086378275,,,-52.616105224494504,-43.60131027453002,,,,
1996-04-01,115.70675114772,,,47.647342509892496,70.00845799798803,,,,
1996-05-01,84.1426680611322,,,-31.5640830865878,-27.27937892430382,,,,
1996-06-01,65.9275111913031,,,-18.2151568698291,-21.647943058562436,,,,
1996-07-01,37.9951439802933,,,-27.932367211009797,-42.36830225542403,,,,
1996-08-01,96.0541596760067,,,58.059015695713406,152.8064105397956,,,,
1996-09-01,28.5886944244671,,,-67.4654652515396,-70.23690122229215,,,,
1996-10-01,104.662207604088,,,76.0735131796209,266.0964927258616,,,,
1996-11-01,41.7703682662905,,,-62.8918393377975,-60.090304587977194,,,,
1996-12-01,76.8183841556326,,,35.0480158893421,83.90640864334091,,,,
1997-01-01,62.2342672281337,,76.0594273088155,-14.584116927498897,-18.985190964120967,,,,
1997-02-01,46.343704348217,,76.28602272596147,-15.8905628799167,-25.533461849347837,,,0.22659541714597253,0.29791891046715424
1997-03-01,157.07197665166,,66.8105410238103,110.728272303443,238.92840216538085,,,-9.475481702151171,-12.42099320892568
1997-04-01,78.716902869484,,71.71655077060272,-78.355073782176,-49.8848206105821,,,4.906009746792421,7.343167218244773
1997-05-01,148.016544896534,,75.22973144630653,69.29964202704998,88.03654552053675,,,3.5131806757038078,4.898702793085108
1997-06-01,83.1165492890968,,79.30427370431282,-64.89999560743719,-43.84644679606821,,,4.074542258006289,5.416132929989792
1997-07-01,82.6536703015909,,66.13204952487058,-0.4628789875058885,-0.556903518571128,,,-13.172224179442239,-16.609728031247183
1997-08-01,89.8370857566276,,63.42878266378039,7.183415455036695,8.690981814631439,,,-2.703266861090192,-4.087680452234532
1997-09-01,152.099399568796,,66.87141791362802,62.2623138121684,69.30580315220776,,,3.4426352498476334,5.427560021285838
1997-10-01,169.673114443053,,82.35544771105728,17.573714874257007,11.554098782821454,,,15.484029797429258,23.154929685248526
1997-11-01,133.364730276389,,95.76485893019192,-36.30838416666401,-21.399020278401338,,,13.40941121913464,16.28236090244004
1997-12-01,64.0941363257594,,107.06244802382211,-69.2705939506296,-51.940714615529295,,,11.297589093630194,11.797217914627334
1998-01-01,165.724248325751,,97.50732901447469,101.63011199999161,158.56382163175593,,,-9.555119009347422,-8.924809011672652
1998-02-01,231.26226454975,,83.56544722145766,65.538016223999,39.54642539405344,,,-13.941881793017032,-14.298291147886333
1998-03-01,100.901273046531,,85.55114788310686,-130.360991503219,-56.36933105235388,,,1.9857006616492043,2.3762221440482234
1998-04-01,77.8314600801307,,80.03115678903917,-23.069812966400306,-22.86374816674669,,,-5.5199910940676915,-6.452270052074526
1998-05-01,342.785276167142,,86.59893100624117,264.9538160870113,340.419948198621,,,6.567774217202,8.206521660700904
1998-06-01,204.802110148727,,84.20733112167962,-137.983166018415,-40.25352767810671,,,-2.3915998845615576,-2.7616967747433274
1998-07-01,264.285071522122,,101.87812393889836,59.482961373395,29.04411547820409,,,17.67079281721874,20.984862697624784
1998-08-01,181.13382290461,,115.2810019054193,-83.15124861751198,-31.462711131813514,,,13.402877966520947,13.155795815949013
1998-09-01,287.566439352544,,144.604071510256,106.43261644793401,58.75910679806295,,,29.323069604836704,25.43616824990331
1998-10-01,125.732182633033,,119.13000585377692,-161.83425671951102,-56.277170967474824,,,-25.474065656479084,-17.616423514515176
1998-11-01,164.741132399008,,97.50081129127008,39.00894976597499,31.025429567088715,,,-21.62919456250684,-18.155958616383383
1998-12-01,171.14349740744,,92.32681946400362,6.402365008432014,3.8863184410589557,,,-5.1739918272664625,-5.306614128378772
1999-01-01,260.050423803894,,95.15511616341834,88.90692639645397,51.94876097734169,,,2.8282966994147216,3.0633533309543104
1999-02-01,212.133158330475,,78.80003657135185,-47.91726547341898,-18.426143965661733,,,-16.355079592066488,-17.18780897075304
1999-03-01,309.743378274956,,62.35678663999976,97.610219944481,46.01365515541771,,,-16.443249931352092,-20.867058756328195
1999-04-01,287.197806291863,,65.4020972716647,-22.545571983092998,-7.2787906261807205,,,3.0453106316649396,4.883687559537386
1999-05-01,298.989173215704,,69.41325096500147,11.791366923840997,4.1056605118557465,,,4.011153693336766,6.1330658505879265
1999-06-01,188.436508336358,,70.09058460659703,-110.552664879346,-36.97547429237126,,,0.6773336415955669,0.9757987591405115
1999-07-01,179.531378724069,,71.8774115732097,-8.905129612289016,-4.725798461725583,,,1.786826966612665,2.549310976134289
1999-08-01,271.313513336396,,64.99124868087718,91.78213461232701,51.123171483794884,,,-6.886162892332521,-9.580426926362973
1999-09-01,330.86958486273,,65.99034283010556,59.556071526333994,21.951015559070818,,,0.9990941492283838,1.5372748939386893
1999-10-01,140.070108726809,,65.4655290759297,-190.799476135921,-57.666066893117176,,,-0.5248137541758666,-0.7952887220589511
1999-11-01,116.403514721453,,68.00099415202901,-23.66659400535599,-16.896248757481168,,,2.535465076099314,3.8729772933761453
1999-12-01,245.872524916024,,60.744667671197206,129.46901019457098,111.22431354790527,,,-7.256326480831802,-10.670912346676753
2000-01-01,58.98450388,38.2460301268454,65.06198311460845,-186.88802103602399,-76.01012805308534,,,4.317315443411246,7.107315932289393
2000-02-01,15.91917893,14.7238105863884,59.25342264879275,-43.06532495,-73.01125230723903,-23.522219540456998,-61.502381979107525,-5.808560465815702,-8.92773350542323
2000-03-01,46.51684733,8.93967262701049,61.7269016968387,30.597668399999996,192.2063225405307,-5.78413795937791,-39.2842459188189,2.4734790480459523,4.174407042622286
2000-04-01,28.30297269,8.86188802988299,64.59023630232876,-18.213874639999997,-39.1554365470795,-0.07778459712749886,-0.8701056556867481,2.86333460549006,4.638714283041212
2000-05-01,31.42203087,0.0,85.76241873364768,3.1190581799999997,11.020249406883064,-8.86188802988299,-100.0,21.172182431318916,32.779230489601986
2000-06-01,43.22094891,17.9638146016777,89.0993547303677,11.798918039999997,37.549826390327134,17.9638146016777,inf,3.3369359967200154,3.890907049955694
2000-07-01,42.66123811,37.76371873934,67.23228444709244,-0.5597107999999977,-1.2949988700282744,19.7999041376623,110.22104478752036,-21.867070283275254,-24.542344161132633
2000-08-01,27.39628704,17.6798237322774,54.39455355850652,-15.264951069999999,-35.78178165068731,-20.0838950070626,-53.18304361307615,-12.837730888585916,-19.094592715629645
2000-09-01,31.49993892,51.1104792864122,60.64490532356346,4.103651880000001,14.978861456694691,33.4306555541348,189.08930349289452,6.250351765056934,11.490767652563028
2000-10-01,42.28805325,58.6010293345769,68.7773946627567,10.788114329999996,34.2480484085967,7.4905500481647,14.655605176756925,8.13248933919325,13.410012425286766
2000-11-01,10.11133275,0.0,104.66426511469965,-32.176720499999995,-76.08938701854288,-58.6010293345769,-100.0,35.88687045194294,52.178292923002864
2000-12-01,48.47464547,40.4390818376863,100.70875911967444,38.363312719999996,379.4090617777364,40.4390818376863,inf,-3.955505995025206,-3.779232568719071
2001-01-01,52.62861578,41.7809104174242,99.18650665092996,4.153970309999998,8.56936707782796,1.3418285797379,3.318147986454556,-1.5222524687444832,-1.5115392961356555
2001-02-01,40.72209758,21.5989598000574,99.91059395026132,-11.906518199999994,-22.62365829603431,-20.1819506173668,-48.30423850445867,0.7240872993313587,0.7300260123886293
2001-03-01,58.16461627,113.148368637661,112.25207210717883,17.44251869,42.833055580532296,91.5494088376036,423.86026774011725,12.341478156917518,12.352522058933513
2001-04-01,26.10220578,37.0960073888305,107.28232107945648,-32.062410490000005,-55.12356574513684,-76.0523612488305,-67.214721842235,-4.969751027722353,-4.427313397811671
2001-05-01,27.74165868,9.88134292451956,82.96555886443798,1.639452900000002,6.280897920344275,-27.214664464310943,-73.36278586278586,-24.3167622150185,-22.666141047609123
2001-06-01,41.25226474,46.8459910347631,74.1335244376512,13.51060606,48.701507778769916,36.964648110243544,374.0852674844376,-8.832034426786777,-10.645422688248175
2001-07-01,30.33482603,54.942107038566,97.40720096620252,-10.917438710000003,-26.465065078994265,8.096116003802898,17.282409497527752,23.27367652855132,31.394266905690248
2001-08-01,38.78087531,34.9694122380913,82.71751199958022,8.44604928,27.842748369966497,-19.9726948004747,-36.352254904339745,-14.689688966622299,-15.080701242733785
2001-09-01,43.49153501,49.0824219525734,175.33068016298623,4.710659700000001,12.146862757337807,14.113009714482097,40.358155345571255,92.613168163406,111.9631936752111
2001-10-01,51.09976936,89.2430516618096,164.15051766032843,7.608234350000004,17.493598118003064,40.160629709236204,81.82283618367893,-11.180162502657794,-6.37661502953436
2001-11-01,53.28476419,134.715032059113,123.95523138435772,2.1849948299999937,4.275938731947337,45.47198039730341,50.95296446116775,-40.195286275970716,-24.486847101600727
2001-12-01,60.70131235,160.318751763614,106.10798671700024,7.416548160000005,13.918703165419789,25.603719704500975,19.005837220352696,-17.847244667357472,-14.398137511451303
2002-01-01,62.38264445,94.1850151445568,103.72241664433484,1.6813320999999988,2.7698447280769534,-66.13373661905719,-41.25140440001039,-2.385570072665402,-2.2482474189505997
2002-02-01,40.89060422,73.5894326874224,86.26967304719619,-21.49204023,-34.45195441694682,-20.595582457134398,-21.867154159845846,-17.45274359713865,-16.826395066540222
2002-03-01,54.13427806,160.837048656914,76.76380146654759,13.24367384,32.38806100478795,87.24761596949159,118.55997903949542,-9.505871580648602,-11.018787071846392
2002-04-01,45.87688992,34.1937118467187,81.80500635569993,-8.257388139999996,-15.253529622853524,-126.6433368101953,-78.7401521401588,5.04120488915234,6.567164200888631
2002-05-01,46.98545817,112.495318354087,79.81073386493459,1.1085682499999976,2.416397998933917,78.3016065073683,228.99416962502798,-1.99427249076534,-2.4378367285908586
2002-06-01,30.36735404,55.800236245159,91.81817315048707,-16.618104130000003,-35.36861143265511,-56.695082108928005,-50.39772582399937,12.00743928555248,15.04489271565015
2002-07-01,54.34513958,130.052407999991,99.91298262003448,23.977785540000003,78.95908714475542,74.252171754832,133.06784478224108,8.094809469547414,8.816129957497942
2002-08-01,44.13366267,39.1021877030733,104.25400295956024,-10.211476910000002,-18.790046338859735,-90.9502202969177,-69.93351503105117,4.341020339525755,4.344801071582971
2002-09-01,55.47708073,95.95229176696168,119.53578555618,11.343418059999998,25.702417097846553,56.85010406388838,145.3885508800321,15.281782596619763,14.658221423447415
2002-10-01,56.66385825,129.203737723258,114.92770325277004,1.1867775199999997,2.139221286310833,33.25144595629632,34.654144621218386,-4.608082303409958,-3.854981403241986
2002-11-01,59.87563908,37.8356243216649,121.40470623249053,3.211780830000002,5.668129437691438,-91.36811340159309,-70.71630822112502,6.477002979720481,5.635719497043357
2002-12-01,91.01698588,143.064196910566,119.86164868173496,31.141346799999994,52.010044950655065,105.2285725889011,278.12035475953974,-1.543057550755563,-1.271003076108601
2003-01-01,46.17538027,46.278045506717,125.66857028404684,-44.841605609999995,-49.26729354575722,-96.786151403849,-67.65225227130244,5.806921602311874,4.844686908763296
2003-02-01,27.99059579,18.7000365115826,134.8499532759893,-18.184784479999998,-39.38199181829932,-27.5780089951344,-59.59199160891876,9.181382991942456,7.306029639065614
2003-03-01,71.17307215,80.3751535004165,168.03674846321312,43.182476359999995,154.27494535656683,61.675116988833906,329.81281587676585,33.18679518722382,24.61016439457151
2003-04-01,101.5685022,92.67018109390932,136.08248207201012,30.39543005,42.706362296600695,12.295027593492819,15.297050217675912,-31.954266391202992,-19.01623703353108
2003-05-01,68.83051993,65.1416171094597,106.29012576027844,-32.73798227,-32.23241611413662,-27.52856398444962,-29.70595682396796,-29.79235631173168,-21.892866633610197
2003-06-01,54.98127915,7.0326894402376,88.69956187668235,-13.849240779999995,-20.120784782803536,-58.108927669222105,-89.20399929829755,-17.59056388359609,-16.5495748149447
2003-07-01,85.33410614,39.0067310312497,80.37009772734292,30.352826990000004,55.205749046309705,31.9740415910121,454.64884896057424,-8.32946414933943,-9.390648581691707
2003-08-01,61.09827881,47.4709392299867,69.14334851540919,-24.235827330000006,-28.401102942636392,8.464208198736998,21.699352842349228,-11.226749211933736,-13.968813687424763
2003-09-01,49.72216012,29.3088958686161,80.01638133189756,-11.376118689999998,-18.61937670188192,-18.162043361370596,-38.25928801066969,10.873032816488376,15.725348930801687
2003-10-01,62.86618255,76.1592613849723,76.15445345186573,13.14402243,26.43493846260516,46.85036551635619,159.8503257385532,-3.8619278800318284,-4.8264215598716635
2003-11-01,38.85626513,40.9543975373132,73.5102102002439,-24.00991742,-38.19210336320954,-35.2048638476591,-46.22532205204094,-2.6442432516218304,-3.472210923676522
2003-12-01,53.13373679,49.0954627327187,69.97088863848063,14.277471660000003,36.744323244224276,8.141065195405503,19.878366390296055,-3.5393215617632734,-4.814734649951424
2004-01-01,55.86837054,44.4528821190802,72.17751999944025,2.7346337500000004,5.146699470447702,-4.642580613638501,-9.45623150333309,2.2066313609596193,3.153642041564808
2004-02-01,57.55554258,53.2676414137918,72.26565475153836,1.68717204,3.019905581087312,8.8147592947116,19.829443839206327,0.08813475209811372,0.12210831308527847
2004-03-01,47.8987523,44.5851227790582,77.76447766804841,-9.656790280000003,-16.77821083274028,-8.682518634733597,-16.29979928581099,5.498822916510051,7.609178849089426
2004-04-01,58.92070524,50.3711782446281,77.47819823501422,11.021952939999998,23.010939556352493,5.786055465569895,12.977547452863858,-0.28627943303419556,-0.3681365086205979
2004-05-01,37.12159777,37.5348796329748,89.33237500657195,-21.799107469999996,-36.99736345857764,-12.836298611653298,-25.483419405664275,11.854176771557732,15.30001605819551
2004-06-01,51.07455418,58.6420614887722,77.30681452518787,13.952956409999999,37.58716555373096,21.1071818557974,56.23351416652609,-12.025560481384076,-13.461592709809167
2004-07-01,47.37072801,13.2670647500178,74.2462244874478,-3.7038261699999993,-7.2518032305221025,-45.3749967387544,-77.37619651628728,-3.06059003774007,-3.9590171403878993
2004-08-01,44.32878307,0.0,68.46489394103746,-3.0419449400000005,-6.4215710160879125,-13.2670647500178,-100.0,-5.781330546410345,-7.786699709407774
2004-09-01,34.60433438,54.6925770102039,78.0995387670353,-9.724448690000003,-21.937098238505747,54.6925770102039,inf,9.634644825997839,14.072386987549091
2004-10-01,61.89868006,58.8022031199967,88.65505671078175,27.29434568,78.87551131679939,4.109626109792799,7.514047306686744,10.555517943746452,13.515467710036955
2004-11-01,48.65249522,41.8519340291077,83.7794164463463,-13.246184839999998,-21.39978562896677,-16.950269090888995,-28.82590819990002,-4.875640264435447,-5.49956251265078
2004-12-01,73.23189522,54.440518181869,65.45089174694222,24.5794,50.52032766018533,12.5885841527613,30.07885882646675,-18.328524699404085,-21.877121465917547
2005-01-01,48.80532803,39.5548555069187,57.84469298923861,-24.42656719,-33.3550935922371,-14.885662674950304,-27.342984916531996,-7.606198757703609,-11.62123013863896
2005-02-01,39.65326665,42.0987494129565,54.68888638602546,-9.15206138,-18.752176759009476,2.543893906037802,6.431306279434734,-3.1558066032131507,-5.455654512334007
2005-03-01,41.16379089,52.8847746426423,53.14254322388403,1.5105242400000023,3.809331153805462,10.786025229685798,25.620773491115244,-1.5463431621414259,-2.827527244249317
2005-04-01,79.47127508,35.7333534346026,70.40500819543065,38.30748419,93.06111842897857,-17.1514212080397,-32.43168061873537,17.26246497154662,32.48332489249084
2005-05-01,23.71642907,0.0,67.43088436717385,-55.754846009999994,-70.15723096662815,-35.7333534346026,-100.0,-2.9741238282568077,-4.2243071970124895
2005-06-01,46.79182074,16.1207211306746,70.80548457131384,23.07539167,97.29707453804299,16.1207211306746,inf,3.3746002041399947,5.004532026844943
2005-07-01,61.57892682,59.5730004377288,62.9195567916162,14.787106080000001,31.601903593717683,43.4522793070542,269.5430245013851,-7.885927779697639,-11.137453302441692
2005-08-01,59.42799789,18.6343044818035,61.39265753421536,-2.150928929999999,-3.4929626758311905,-40.9386959559253,-68.72021831218356,-1.5268992574008422,-2.426748272334134
2005-09-01,69.96823336,50.698005848666,93.76127784812992,10.540235469999999,17.736144316202207,32.0637013668625,172.06814130451113,32.36862031391456,52.72392760628561
2005-10-01,52.49449423,123.155281293391,66.03999710916233,-17.47373913,-24.97381781828656,72.457275444725,142.9193796320325,-27.721280738967593,-29.565809442005698
2005-11-01,35.51594974,43.1875694284946,66.22663464406017,-16.978544489999997,-32.34347666178095,-79.9677118648964,-64.93242597886689,0.18663753489784085,0.28261287563251525
2005-12-01,64.14776984,65.7681912328835,61.5829850105125,28.63182009999999,80.61679417164302,22.580621804388898,52.28500261348466,-4.643649633547668,-7.011755404008213
2006-01-01,97.78352513,59.1410119133068,70.52274860163142,33.635755290000006,52.43480073258304,-6.6271793195766975,-10.076572268971217,8.939763591118918,14.516612972873698
2006-02-01,63.49165087,44.0983653482013,58.94786492964828,-34.29187426,-35.06917368177316,-15.0426465651055,-25.435220126358516,-11.574883671983137,-16.412978650856747
2006-03-01,55.14808161,77.7720996643712,58.258757759219925,-8.343569260000002,-13.14120698654312,33.6737343161699,76.36050463612796,-0.6891071704283576,-1.1690112462101498
2006-04-01,59.35218542,30.5819586305415,71.35189610192259,4.204103809999999,7.623300189716242,-47.1901410338297,-60.67746818908164,13.093138342702666,22.47411178387264
2006-05-01,37.87595456,0.0,63.048925396226345,-21.47623086,-36.1843977741098,-30.5819586305415,-100.0,-8.302970705696247,-11.63665040356583
2006-06-01,46.96744424,8.10388055702286,72.2382294714646,9.091489680000002,24.00332819493172,8.10388055702286,inf,9.189304075238262,14.574878187833896
2006-07-01,55.85743267,56.7362460833792,69.32771057749316,8.889988430000002,18.927979952608975,48.63236552635634,600.1120720395035,-2.9105188939714424,-4.0290562424722065
2006-08-01,59.3136178,50.6034175358777,60.12461270391818,3.4561851300000015,6.187511607307106,-6.1328285475014965,-10.809366094627993,-9.203097873574983,-13.274775406419836
2006-09-01,24.8763386,8.67586117437282,58.189343527202816,-34.437279200000006,-58.059650510814066,-41.927556361504884,-82.85518726433516,-1.9352691767153658,-3.21876364716982
2006-10-01,70.7632217,23.5549094897438,61.06836574420236,45.886883100000006,184.45995545341228,14.87904831537098,171.49938220912796,2.8790222169995445,4.947679493331347
2006-11-01,59.04700638,8.85638375160356,58.2593072502782,-11.716215320000003,-16.556927509138553,-14.698525738140239,-62.40111321395747,-2.8090584939241623,-4.599858633339715
2006-12-01,64.14934971,8.13857182653067,57.41511922669258,5.1023433299999965,8.6411549760264,-0.7178119250728905,-8.105022831050224,-0.8441880235856161,-1.4490183001302115
