series,horizon,model,weight,eligible,model_MAE,naive_MAE,beats_naive
A00铝,19,Ridge_direct_h,0.0,False,755.3296497746069,539.5280235988204,False
A00铝,19,Rolling_log_drift_120d,0.0,False,769.7826297960036,539.5280235988204,False
A00铝,19,Rolling_log_drift_20d,0.0,False,832.3741252037842,539.5280235988204,False
A00铝,19,Rolling_log_drift_5d,0.0,False,1492.9177620670177,539.5280235988204,False
A00铝,19,Rolling_log_drift_60d,0.0,False,753.23718535783,539.5280235988204,False
A00铝,20,ARIMA_log,0.0,False,658.923303834812,550.5899705014749,False
A00铝,20,Median_ensemble,0.0,False,667.9226210686998,550.5899705014749,False
A00铝,20,Naive_last,1.0,True,550.5899705014749,550.5899705014749,False
A00铝,20,Ridge_direct_h,0.0,False,781.4383819518782,550.5899705014749,False
A00铝,20,Rolling_log_drift_120d,0.0,False,789.9780960648228,550.5899705014749,False
A00铝,20,Rolling_log_drift_20d,0.0,False,857.4671350614585,550.5899705014749,False
A00铝,20,Rolling_log_drift_5d,0.0,False,1543.2508883313906,550.5899705014749,False
A00铝,20,Rolling_log_drift_60d,0.0,False,765.5238010570472,550.5899705014749,False
A00铝,21,ARIMA_log,0.0,False,669.7640117994139,563.643067846608,False
A00铝,21,Median_ensemble,0.0,False,680.2361589337212,563.643067846608,False
A00铝,21,Naive_last,1.0,True,563.643067846608,563.643067846608,False
A00铝,21,Ridge_direct_h,0.0,False,810.5129156430007,563.643067846608,False
A00铝,21,Rolling_log_drift_120d,0.0,False,817.2634498632225,563.643067846608,False
A00铝,21,Rolling_log_drift_20d,0.0,False,874.649410816428,563.643067846608,False
A00铝,21,Rolling_log_drift_5d,0.0,False,1597.6050916466252,563.643067846608,False
A00铝,21,Rolling_log_drift_60d,0.0,False,794.5596902278255,563.643067846608,False
A00铝,22,ARIMA_log,0.0,False,680.7522123893843,577.2861356932157,False
A00铝,22,Median_ensemble,0.0,False,697.8649489612161,577.2861356932157,False
A00铝,22,Naive_last,1.0,True,577.2861356932157,577.2861356932157,False
A00铝,22,Ridge_direct_h,0.0,False,834.0956054678948,577.2861356932157,False
A00铝,22,Rolling_log_drift_120d,0.0,False,847.3407308364682,577.2861356932157,False
A00铝,22,Rolling_log_drift_20d,0.0,False,888.1599938304206,577.2861356932157,False
A00铝,22,Rolling_log_drift_5d,0.0,False,1649.3411819807077,577.2861356932157,False
A00铝,22,Rolling_log_drift_60d,0.0,False,816.0137582240612,577.2861356932157,False
A00铝,23,ARIMA_log,0.0,False,692.4778761061986,583.1120943952808,False
A00铝,23,Median_ensemble,0.0,False,716.6304834265536,583.1120943952808,False
A00铝,23,Naive_last,1.0,True,583.1120943952808,583.1120943952808,False
A00铝,23,Ridge_direct_h,0.0,False,866.4404377601398,583.1120943952808,False
A00铝,23,Rolling_log_drift_120d,0.0,False,875.7587546772841,583.1120943952808,False
A00铝,23,Rolling_log_drift_20d,0.0,False,918.4365178903475,583.1120943952808,False
A00铝,23,Rolling_log_drift_5d,0.0,False,1708.137990471525,583.1120943952808,False
A00铝,23,Rolling_log_drift_60d,0.0,False,843.0010885883526,583.1120943952808,False
A00铝,24,ARIMA_log,0.0,False,707.6696165191778,609.0707964601773,False
A00铝,24,Median_ensemble,0.0,False,737.7023502427986,609.0707964601773,False
A00铝,24,Naive_last,1.0,True,609.0707964601773,609.0707964601773,False
A00铝,24,Ridge_direct_h,0.0,False,896.0929701998123,609.0707964601773,False
A00铝,24,Rolling_log_drift_120d,0.0,False,905.630736763307,609.0707964601773,False
A00铝,24,Rolling_log_drift_20d,0.0,False,948.1836702612143,609.0707964601773,False
A00铝,24,Rolling_log_drift_5d,0.0,False,1776.0598126113205,609.0707964601773,False
A00铝,24,Rolling_log_drift_60d,0.0,False,864.936007459059,609.0707964601773,False
A00铝,25,ARIMA_log,0.0,False,723.0825958702102,613.864306784661,False
A00铝,25,Median_ensemble,0.0,False,753.5538241703412,613.864306784661,False
A00铝,25,Naive_last,1.0,True,613.864306784661,613.864306784661,False
A00铝,25,Ridge_direct_h,0.0,False,924.4200210155758,613.864306784661,False
A00铝,25,Rolling_log_drift_120d,0.0,False,933.169093400948,613.864306784661,False
A00铝,25,Rolling_log_drift_20d,0.0,False,984.9821115667822,613.864306784661,False
A00铝,25,Rolling_log_drift_5d,0.0,False,1844.7003936398853,613.864306784661,False
A00铝,25,Rolling_log_drift_60d,0.0,False,896.9771182706364,613.864306784661,False
A00铝,26,ARIMA_log,0.0,False,738.4218289085583,634.6607669616523,False
A00铝,26,Median_ensemble,0.0,False,773.9763904777052,634.6607669616523,False
A00铝,26,Naive_last,1.0,True,634.6607669616523,634.6607669616523,False
A00铝,26,Ridge_direct_h,0.0,False,947.2256810244221,634.6607669616523,False
A00铝,26,Rolling_log_drift_120d,0.0,False,954.5219465304823,634.6607669616523,False
A00铝,26,Rolling_log_drift_20d,0.0,False,1014.7977342981169,634.6607669616523,False
A00铝,26,Rolling_log_drift_5d,0.0,False,1915.52887892789,634.6607669616523,False
A00铝,26,Rolling_log_drift_60d,0.0,False,921.3439970783468,634.6607669616523,False
A00铝,27,ARIMA_log,0.0,False,756.7846607669653,645.6489675516228,False
A00铝,27,Median_ensemble,0.0,False,798.5176105967429,645.6489675516228,False
A00铝,27,Naive_last,1.0,True,645.6489675516228,645.6489675516228,False
A00铝,27,Ridge_direct_h,0.0,False,968.7421714739861,645.6489675516228,False
A00铝,27,Rolling_log_drift_120d,0.0,False,980.5867898174768,645.6489675516228,False
A00铝,27,Rolling_log_drift_20d,0.0,False,1052.1017632041423,645.6489675516228,False
A00铝,27,Rolling_log_drift_5d,0.0,False,1997.260037745759,645.6489675516228,False
A00铝,27,Rolling_log_drift_60d,0.0,False,946.8689598570439,645.6489675516228,False
A00铝,28,ARIMA_log,0.0,False,773.2300884955788,661.2094395280238,False
A00铝,28,Median_ensemble,0.0,False,817.2538162798497,661.2094395280238,False
A00铝,28,Naive_last,1.0,True,661.2094395280238,661.2094395280238,False
A00铝,28,Ridge_direct_h,0.0,False,984.5958886041988,661.2094395280238,False
A00铝,28,Rolling_log_drift_120d,0.0,False,1010.125238460379,661.2094395280238,False
A00铝,28,Rolling_log_drift_20d,0.0,False,1083.9825126263638,661.2094395280238,False
A00铝,28,Rolling_log_drift_5d,0.0,False,2073.8707333531847,661.2094395280238,False
A00铝,28,Rolling_log_drift_60d,0.0,False,968.6743093264,661.2094395280238,False
A00铝,29,ARIMA_log,0.0,False,781.5634218289122,678.9823008849561,False
A00铝,29,Median_ensemble,0.0,False,838.3051277315809,678.9823008849561,False
A00铝,29,Naive_last,1.0,True,678.9823008849561,678.9823008849561,False
A00铝,29,Ridge_direct_h,0.0,False,996.6116420006597,678.9823008849561,False
A00铝,29,Rolling_log_drift_120d,0.0,False,1028.4448448734581,678.9823008849561,False
A00铝,29,Rolling_log_drift_20d,0.0,False,1133.058619099848,678.9823008849561,False
A00铝,29,Rolling_log_drift_5d,0.0,False,2156.4247132923633,678.9823008849561,False
A00铝,29,Rolling_log_drift_60d,0.0,False,997.8962398387193,678.9823008849561,False
A00铝,30,ARIMA_log,0.0,False,789.97050147493,695.7964601769912,False
A00铝,30,Median_ensemble,0.0,False,854.4820984848809,695.7964601769912,False
A00铝,30,Naive_last,1.0,True,695.7964601769912,695.7964601769912,False
A00铝,30,Ridge_direct_h,0.0,False,1007.2687039228206,695.7964601769912,False
A00铝,30,Rolling_log_drift_120d,0.0,False,1063.4525951979563,695.7964601769912,False
A00铝,30,Rolling_log_drift_20d,0.0,False,1179.534221615156,695.7964601769912,False
A00铝,30,Rolling_log_drift_5d,0.0,False,2222.756186266756,695.7964601769912,False
A00铝,30,Rolling_log_drift_60d,0.0,False,1025.2439500883156,695.7964601769912,False
1#白银,1,ARIMA_log,0.0,False,1298.8867881845,473.4513274336285,False
1#白银,1,Median_ensemble,0.0,False,480.6509354962598,473.4513274336285,False
1#白银,1,Naive_last,1.0,True,473.4513274336285,473.4513274336285,False
1#白银,1,Ridge_direct_h,0.0,False,497.4699229971136,473.4513274336285,False
1#白银,1,Rolling_log_drift_120d,0.0,False,489.6486375315269,473.4513274336285,False
1#白银,1,Rolling_log_drift_20d,0.0,False,478.44510444417557,473.4513274336285,False
1#白银,1,Rolling_log_drift_5d,0.0,False,523.0952420549106,473.4513274336285,False
1#白银,1,Rolling_log_drift_60d,0.0,False,489.45982120012167,473.4513274336285,False
1#白银,2,ARIMA_log,0.0,False,1383.71059325994,667.1460176991154,False
1#白银,2,Median_ensemble,0.0,False,702.510167945419,667.1460176991154,False
1#白银,2,Naive_last,1.0,True,667.1460176991154,667.1460176991154,False
1#白银,2,Ridge_direct_h,0.0,False,719.7174661208597,667.1460176991154,False
1#白银,2,Rolling_log_drift_120d,0.0,False,714.8680143723562,667.1460176991154,False
1#白银,2,Rolling_log_drift_20d,0.0,False,706.2789377343928,667.1460176991154,False
1#白银,2,Rolling_log_drift_5d,0.0,False,789.8356217633137,667.1460176991154,False
1#白银,2,Rolling_log_drift_60d,0.0,False,713.336742696347,667.1460176991154,False
1#白银,3,ARIMA_log,0.0,False,1467.831313189432,826.6961651917403,False
1#白银,3,Median_ensemble,0.0,False,860.1757507928024,826.6961651917403,False
1#白银,3,Naive_last,1.0,True,826.6961651917403,826.6961651917403,False
1#白银,3,Ridge_direct_h,0.0,False,859.2072590834243,826.6961651917403,False
1#白银,3,Rolling_log_drift_120d,0.0,False,894.0401976339751,826.6961651917403,False
1#白银,3,Rolling_log_drift_20d,0.0,False,907.6047709010276,826.6961651917403,False
1#白银,3,Rolling_log_drift_5d,0.0,False,1106.0234651274563,826.6961651917403,False
1#白银,3,Rolling_log_drift_60d,0.0,False,885.5352992179512,826.6961651917403,False
1#白银,4,ARIMA_log,0.0,False,1541.8300925714987,932.632743362832,False
1#白银,4,Median_ensemble,0.0,False,996.5934898051822,932.632743362832,False
1#白银,4,Naive_last,1.0,True,932.632743362832,932.632743362832,False
1#白银,4,Ridge_direct_h,0.0,False,968.0830173569551,932.632743362832,False
1#白银,4,Rolling_log_drift_120d,0.0,False,1022.8171341905814,932.632743362832,False
1#白银,4,Rolling_log_drift_20d,0.0,False,1097.0800508580894,932.632743362832,False
1#白银,4,Rolling_log_drift_5d,0.0,False,1425.1036174552457,932.632743362832,False
1#白银,4,Rolling_log_drift_60d,0.0,False,1013.1458830899171,932.632743362832,False
1#白银,5,ARIMA_log,0.0,False,1635.332030452081,1045.0221238938057,False
1#白银,5,Median_ensemble,0.0,False,1137.1623321788932,1045.0221238938057,False
1#白银,5,Naive_last,1.0,True,1045.0221238938057,1045.0221238938057,False
1#白银,5,Ridge_direct_h,0.0,False,1188.1569115067844,1045.0221238938057,False
1#白银,5,Rolling_log_drift_120d,0.0,False,1168.4601425651306,1045.0221238938057,False
1#白银,5,Rolling_log_drift_20d,0.0,False,1230.5520057020042,1045.0221238938057,False
1#白银,5,Rolling_log_drift_5d,0.0,False,1671.7181551995895,1045.0221238938057,False
1#白银,5,Rolling_log_drift_60d,0.0,False,1172.3631481546263,1045.0221238938057,False
1#白银,6,ARIMA_log,0.0,False,1720.5233556624958,1110.9144542772863,False
1#白银,6,Median_ensemble,0.0,False,1258.0107793878078,1110.9144542772863,False
1#白银,6,Naive_last,1.0,True,1110.9144542772863,1110.9144542772863,False
1#白银,6,Ridge_direct_h,0.0,False,1358.262964744144,1110.9144542772863,False
1#白银,6,Rolling_log_drift_120d,0.0,False,1303.70802448229,1110.9144542772863,False
1#白银,6,Rolling_log_drift_20d,0.0,False,1321.5653832017172,1110.9144542772863,False
1#白银,6,Rolling_log_drift_5d,0.0,False,1886.2634715510862,1110.9144542772863,False
1#白银,6,Rolling_log_drift_60d,0.0,False,1283.2326758279733,1110.9144542772863,False
1#白银,7,ARIMA_log,0.0,False,1810.2438114884737,1162.6474926253688,False
1#白银,7,Median_ensemble,0.0,False,1373.867782378903,1162.6474926253688,False
1#白银,7,Naive_last,1.0,True,1162.6474926253688,1162.6474926253688,False
1#白银,7,Ridge_direct_h,0.0,False,1547.5938792511429,1162.6474926253688,False
1#白银,7,Rolling_log_drift_120d,0.0,False,1414.7522072516645,1162.6474926253688,False
1#白银,7,Rolling_log_drift_20d,0.0,False,1410.5342190028875,1162.6474926253688,False
1#白银,7,Rolling_log_drift_5d,0.0,False,2050.1334668591103,1162.6474926253688,False
1#白银,7,Rolling_log_drift_60d,0.0,False,1384.6810730834702,1162.6474926253688,False
1#白银,8,ARIMA_log,0.0,False,1909.3907525049788,1184.5132743362833,False
1#白银,8,Median_ensemble,0.0,False,1438.951086500108,1184.5132743362833,False
1#白银,8,Naive_last,1.0,True,1184.5132743362833,1184.5132743362833,False
1#白银,8,Ridge_direct_h,0.0,False,1695.5029970234164,1184.5132743362833,False
1#白银,8,Rolling_log_drift_120d,0.0,False,1502.5584747666499,1184.5132743362833,False
1#白银,8,Rolling_log_drift_20d,0.0,False,1404.1995861913267,1184.5132743362833,False
1#白银,8,Rolling_log_drift_5d,0.0,False,2189.991805592611,1184.5132743362833,False
1#白银,8,Rolling_log_drift_60d,0.0,False,1449.4539059893536,1184.5132743362833,False
1#白银,9,ARIMA_log,0.0,False,2003.382746999124,1213.237463126844,False
1#白银,9,Median_ensemble,0.0,False,1506.159244679949,1213.237463126844,False
1#白银,9,Naive_last,1.0,True,1213.237463126844,1213.237463126844,False
1#白银,9,Ridge_direct_h,0.0,False,1861.8696708025336,1213.237463126844,False
1#白银,9,Rolling_log_drift_120d,0.0,False,1599.0630709232069,1213.237463126844,False
1#白银,9,Rolling_log_drift_20d,0.0,False,1437.8684349433938,1213.237463126844,False
1#白银,9,Rolling_log_drift_5d,0.0,False,2338.559675864696,1213.237463126844,False
1#白银,9,Rolling_log_drift_60d,0.0,False,1526.1082554910477,1213.237463126844,False
1#白银,10,ARIMA_log,0.0,False,2101.496644809637,1269.5427728613572,False
1#白银,10,Median_ensemble,0.0,False,1618.7624608085569,1269.5427728613572,False
1#白银,10,Naive_last,1.0,True,1269.5427728613572,1269.5427728613572,False
1#白银,10,Ridge_direct_h,0.0,False,2067.211842631801,1269.5427728613572,False
1#白银,10,Rolling_log_drift_120d,0.0,False,1720.0786707371253,1269.5427728613572,False
1#白银,10,Rolling_log_drift_20d,0.0,False,1466.4142533658699,1269.5427728613572,False
1#白银,10,Rolling_log_drift_5d,0.0,False,2440.9435098287418,1269.5427728613572,False
1#白银,10,Rolling_log_drift_60d,0.0,False,1640.3849903882763,1269.5427728613572,False
1#白银,11,ARIMA_log,0.0,False,2192.8257293640304,1346.8657817109145,False
1#白银,11,Median_ensemble,0.0,False,1731.3738201784652,1346.8657817109145,False
1#白银,11,Naive_last,1.0,True,1346.8657817109145,1346.8657817109145,False
1#白银,11,Ridge_direct_h,0.0,False,2244.6088202203746,1346.8657817109145,False
1#白银,11,Rolling_log_drift_120d,0.0,False,1864.0923745791965,1346.8657817109145,False
1#白银,11,Rolling_log_drift_20d,0.0,False,1507.3892989860226,1346.8657817109145,False
1#白银,11,Rolling_log_drift_5d,0.0,False,2560.882133739271,1346.8657817109145,False
1#白银,11,Rolling_log_drift_60d,0.0,False,1755.6597314742955,1346.8657817109145,False
1#白银,12,ARIMA_log,0.0,False,2287.2879806100254,1424.15191740413,False
1#白银,12,Median_ensemble,0.0,False,1817.3892533386456,1424.15191740413,False
1#白银,12,Naive_last,1.0,True,1424.15191740413,1424.15191740413,False
1#白银,12,Ridge_direct_h,0.0,False,2405.3359254212537,1424.15191740413,False
1#白银,12,Rolling_log_drift_120d,0.0,False,1963.793451588497,1424.15191740413,False
1#白银,12,Rolling_log_drift_20d,0.0,False,1598.2633222489205,1424.15191740413,False
1#白银,12,Rolling_log_drift_5d,0.0,False,2770.7493991120054,1424.15191740413,False
1#白银,12,Rolling_log_drift_60d,0.0,False,1845.400225892999,1424.15191740413,False
1#白银,13,ARIMA_log,0.0,False,2377.914800490862,1489.2699115044247,False
1#白银,13,Median_ensemble,0.0,False,1899.2383997220145,1489.2699115044247,False
1#白银,13,Naive_last,1.0,True,1489.2699115044247,1489.2699115044247,False
1#白银,13,Ridge_direct_h,0.0,False,2574.9956315597146,1489.2699115044247,False
1#白银,13,Rolling_log_drift_120d,0.0,False,2065.9299752516354,1489.2699115044247,False
1#白银,13,Rolling_log_drift_20d,0.0,False,1714.373639914054,1489.2699115044247,False
1#白银,13,Rolling_log_drift_5d,0.0,False,2923.313282139941,1489.2699115044247,False
1#白银,13,Rolling_log_drift_60d,0.0,False,1925.7322961603577,1489.2699115044247,False
1#白银,14,ARIMA_log,0.0,False,2459.2484875364794,1539.4174041297936,False
1#白银,14,Median_ensemble,0.0,False,2013.773022400063,1539.4174041297936,False
1#白银,14,Naive_last,1.0,True,1539.4174041297936,1539.4174041297936,False
1#白银,14,Ridge_direct_h,0.0,False,2730.382098517502,1539.4174041297936,False
1#白银,14,Rolling_log_drift_120d,0.0,False,2197.1599766787454,1539.4174041297936,False
1#白银,14,Rolling_log_drift_20d,0.0,False,1862.629999965567,1539.4174041297936,False
1#白银,14,Rolling_log_drift_5d,0.0,False,3088.9401802886364,1539.4174041297936,False
1#白银,14,Rolling_log_drift_60d,0.0,False,2033.454272143969,1539.4174041297936,False
1#白银,15,ARIMA_log,0.0,False,2555.035493827259,1601.216814159292,False
1#白银,15,Median_ensemble,0.0,False,2179.6698549337016,1601.216814159292,False
1#白银,15,Naive_last,1.0,True,1601.216814159292,1601.216814159292,False
1#白银,15,Ridge_direct_h,0.0,False,2894.661458849581,1601.216814159292,False
1#白银,15,Rolling_log_drift_120d,0.0,False,2369.109948224007,1601.216814159292,False
1#白银,15,Rolling_log_drift_20d,0.0,False,2005.5249737619665,1601.216814159292,False
1#白银,15,Rolling_log_drift_5d,0.0,False,3320.811767044169,1601.216814159292,False
1#白银,15,Rolling_log_drift_60d,0.0,False,2178.1115217049546,1601.216814159292,False
1#白银,16,ARIMA_log,0.0,False,2626.375835667845,1714.5648967551626,False
1#白银,16,Median_ensemble,0.0,False,2320.4446971761413,1714.5648967551626,False
1#白银,16,Naive_last,1.0,True,1714.5648967551626,1714.5648967551626,False
1#白银,16,Ridge_direct_h,0.0,False,3029.1393980643957,1714.5648967551626,False
1#白银,16,Rolling_log_drift_120d,0.0,False,2530.387502056985,1714.5648967551626,False
1#白银,16,Rolling_log_drift_20d,0.0,False,2210.9354901791726,1714.5648967551626,False
1#白银,16,Rolling_log_drift_5d,0.0,False,3620.6697034953877,1714.5648967551626,False
1#白银,16,Rolling_log_drift_60d,0.0,False,2314.771810169581,1714.5648967551626,False
1#白银,17,ARIMA_log,0.0,False,2687.123305930181,1769.1002949852511,False
1#白银,17,Median_ensemble,0.0,False,2464.450522923515,1769.1002949852511,False
1#白银,17,Naive_last,1.0,True,1769.1002949852511,1769.1002949852511,False
1#白银,17,Ridge_direct_h,0.0,False,3195.747233982784,1769.1002949852511,False
1#白银,17,Rolling_log_drift_120d,0.0,False,2675.650373803581,1769.1002949852511,False
1#白银,17,Rolling_log_drift_20d,0.0,False,2367.8137979450735,1769.1002949852511,False
1#白银,17,Rolling_log_drift_5d,0.0,False,3866.942509114617,1769.1002949852511,False
1#白银,17,Rolling_log_drift_60d,0.0,False,2435.769009627088,1769.1002949852511,False
1#白银,18,ARIMA_log,0.0,False,2749.5198460488086,1852.7286135693216,False
1#白银,18,Median_ensemble,0.0,False,2563.066617032215,1852.7286135693216,False
1#白银,18,Naive_last,1.0,True,1852.7286135693216,1852.7286135693216,False
1#白银,18,Ridge_direct_h,0.0,False,3326.753168311786,1852.7286135693216,False
1#白银,18,Rolling_log_drift_120d,0.0,False,2831.8244569665,1852.7286135693216,False
1#白银,18,Rolling_log_drift_20d,0.0,False,2476.378427132087,1852.7286135693216,False
1#白银,18,Rolling_log_drift_5d,0.0,False,4165.444925437023,1852.7286135693216,False
1#白银,18,Rolling_log_drift_60d,0.0,False,2534.583986001019,1852.7286135693216,False
1#白银,19,ARIMA_log,0.0,False,2808.3323395298066,1920.3539823008853,False
1#白银,19,Median_ensemble,0.0,False,2671.825627907859,1920.3539823008853,False
1#白银,19,Naive_last,1.0,True,1920.3539823008853,1920.3539823008853,False
1#白银,19,Ridge_direct_h,0.0,False,3437.5261630304117,1920.3539823008853,False
1#白银,19,Rolling_log_drift_120d,0.0,False,2980.9690414199054,1920.3539823008853,False
1#白银,19,Rolling_log_drift_20d,0.0,False,2618.467342781651,1920.3539823008853,False
1#白银,19,Rolling_log_drift_5d,0.0,False,4405.187127954515,1920.3539823008853,False
1#白银,19,Rolling_log_drift_60d,0.0,False,2638.5423104631877,1920.3539823008853,False
1#白银,20,ARIMA_log,0.0,False,2861.115526859801,1966.0029498525075,False
1#白银,20,Median_ensemble,0.0,False,2762.063307922302,1966.0029498525075,False
1#白银,20,Naive_last,1.0,True,1966.0029498525075,1966.0029498525075,False
1#白银,20,Ridge_direct_h,0.0,False,3523.7777913662794,1966.0029498525075,False
1#白银,20,Rolling_log_drift_120d,0.0,False,3108.02331179722,1966.0029498525075,False
1#白银,20,Rolling_log_drift_20d,0.0,False,2718.8801770107702,1966.0029498525075,False
1#白银,20,Rolling_log_drift_5d,0.0,False,4581.029185085806,1966.0029498525075,False
1#白银,20,Rolling_log_drift_60d,0.0,False,2742.7553157947423,1966.0029498525075,False
1#白银,21,ARIMA_log,0.0,False,2910.3030328531427,1997.1976401179948,False
1#白银,21,Median_ensemble,0.0,False,2844.8539623364786,1997.1976401179948,False
1#白银,21,Naive_last,1.0,True,1997.1976401179948,1997.1976401179948,False
1#白银,21,Ridge_direct_h,0.0,False,3573.1342286502777,1997.1976401179948,False
1#白银,21,Rolling_log_drift_120d,0.0,False,3210.3218848400616,1997.1976401179948,False
1#白银,21,Rolling_log_drift_20d,0.0,False,2801.166813169654,1997.1976401179948,False
1#白银,21,Rolling_log_drift_5d,0.0,False,4684.244643368791,1997.1976401179948,False
1#白银,21,Rolling_log_drift_60d,0.0,False,2799.8920041527454,1997.1976401179948,False
1#白银,22,ARIMA_log,0.0,False,2953.018789032904,2007.2271386430682,False
1#白银,22,Median_ensemble,0.0,False,2935.083302992556,2007.2271386430682,False
1#白银,22,Naive_last,1.0,True,2007.2271386430682,2007.2271386430682,False
1#白银,22,Ridge_direct_h,0.0,False,3697.7894771038427,2007.2271386430682,False
1#白银,22,Rolling_log_drift_120d,0.0,False,3328.4288783317493,2007.2271386430682,False
1#白银,22,Rolling_log_drift_20d,0.0,False,2911.319118000832,2007.2271386430682,False
1#白银,22,Rolling_log_drift_5d,0.0,False,4805.626246360701,2007.2271386430682,False
1#白银,22,Rolling_log_drift_60d,0.0,False,2833.776868686191,2007.2271386430682,False
1#白银,23,ARIMA_log,0.0,False,2989.520917225142,2024.8156342182892,False
1#白银,23,Median_ensemble,0.0,False,3012.5293875527636,2024.8156342182892,False
1#白银,23,Naive_last,1.0,True,2024.8156342182892,2024.8156342182892,False
1#白银,23,Ridge_direct_h,0.0,False,3795.1806127954023,2024.8156342182892,False
1#白银,23,Rolling_log_drift_120d,0.0,False,3419.9837234744095,2024.8156342182892,False
1#白银,23,Rolling_log_drift_20d,0.0,False,2980.4511430994007,2024.8156342182892,False
1#白银,23,Rolling_log_drift_5d,0.0,False,4937.061495885705,2024.8156342182892,False
1#白银,23,Rolling_log_drift_60d,0.0,False,2898.2420003844677,2024.8156342182892,False
1#白银,24,ARIMA_log,0.0,False,3006.830095199273,2030.4941002949854,False
1#白银,24,Median_ensemble,0.0,False,3080.3588483885096,2030.4941002949854,False
1#白银,24,Naive_last,1.0,True,2030.4941002949854,2030.4941002949854,False
1#白银,24,Ridge_direct_h,0.0,False,3942.9818230067303,2030.4941002949854,False
1#白银,24,Rolling_log_drift_120d,0.0,False,3522.4989022068526,2030.4941002949854,False
1#白银,24,Rolling_log_drift_20d,0.0,False,3042.5732421635325,2030.4941002949854,False
1#白银,24,Rolling_log_drift_5d,0.0,False,5047.200378061081,2030.4941002949854,False
1#白银,24,Rolling_log_drift_60d,0.0,False,2924.9955418152435,2030.4941002949854,False
1#白银,25,ARIMA_log,0.0,False,3023.124804909391,2070.2433628318586,False
1#白银,25,Median_ensemble,0.0,False,3151.5911093031036,2070.2433628318586,False
1#白银,25,Naive_last,1.0,True,2070.2433628318586,2070.2433628318586,False
1#白银,25,Ridge_direct_h,0.0,False,4079.1503944735164,2070.2433628318586,False
1#白银,25,Rolling_log_drift_120d,0.0,False,3609.647582197838,2070.2433628318586,False
1#白银,25,Rolling_log_drift_20d,0.0,False,3114.4686396688544,2070.2433628318586,False
1#白银,25,Rolling_log_drift_5d,0.0,False,5177.265712083385,2070.2433628318586,False
1#白银,25,Rolling_log_drift_60d,0.0,False,2956.383071633561,2070.2433628318586,False
1#白银,26,ARIMA_log,0.0,False,3061.6720327143435,2090.6342182890858,False
1#白银,26,Median_ensemble,0.0,False,3223.6162355716533,2090.6342182890858,False
1#白银,26,Naive_last,1.0,True,2090.6342182890858,2090.6342182890858,False
1#白银,26,Ridge_direct_h,0.0,False,4191.650259263092,2090.6342182890858,False
1#白银,26,Rolling_log_drift_120d,0.0,False,3715.403672716573,2090.6342182890858,False
1#白银,26,Rolling_log_drift_20d,0.0,False,3246.209289484631,2090.6342182890858,False
1#白银,26,Rolling_log_drift_5d,0.0,False,5369.769753422241,2090.6342182890858,False
1#白银,26,Rolling_log_drift_60d,0.0,False,2994.3663892547047,2090.6342182890858,False
1#白银,27,ARIMA_log,0.0,False,3084.5293194834685,2146.939528023599,False
1#白银,27,Median_ensemble,0.0,False,3331.034754461347,2146.939528023599,False
1#白银,27,Naive_last,1.0,True,2146.939528023599,2146.939528023599,False
1#白银,27,Ridge_direct_h,0.0,False,4346.1376228832105,2146.939528023599,False
1#白银,27,Rolling_log_drift_120d,0.0,False,3836.1227307935055,2146.939528023599,False
1#白银,27,Rolling_log_drift_20d,0.0,False,3346.3835887208797,2146.939528023599,False
1#白银,27,Rolling_log_drift_5d,0.0,False,5617.364638376283,2146.939528023599,False
1#白银,27,Rolling_log_drift_60d,0.0,False,3095.4656491421365,2146.939528023599,False
1#白银,28,ARIMA_log,0.0,False,3099.8087824528234,2174.5575221238937,False
1#白银,28,Median_ensemble,0.0,False,3446.4486701030382,2174.5575221238937,False
1#白银,28,Naive_last,1.0,True,2174.5575221238937,2174.5575221238937,False
1#白银,28,Ridge_direct_h,0.0,False,4417.536736949731,2174.5575221238937,False
1#白银,28,Rolling_log_drift_120d,0.0,False,3976.9896491112186,2174.5575221238937,False
1#白银,28,Rolling_log_drift_20d,0.0,False,3449.3764137690237,2174.5575221238937,False
1#白银,28,Rolling_log_drift_5d,0.0,False,5871.223231975339,2174.5575221238937,False
1#白银,28,Rolling_log_drift_60d,0.0,False,3190.317076021742,2174.5575221238937,False
1#白银,29,ARIMA_log,0.0,False,3117.171208682347,2221.939528023599,False
1#白银,29,Median_ensemble,0.0,False,3561.94889237647,2221.939528023599,False
1#白银,29,Naive_last,1.0,True,2221.939528023599,2221.939528023599,False
1#白银,29,Ridge_direct_h,0.0,False,4473.453071596429,2221.939528023599,False
1#白银,29,Rolling_log_drift_120d,0.0,False,4108.618651987379,2221.939528023599,False
1#白银,29,Rolling_log_drift_20d,0.0,False,3541.071157098729,2221.939528023599,False
1#白银,29,Rolling_log_drift_5d,0.0,False,6144.085258336409,2221.939528023599,False
1#白银,29,Rolling_log_drift_60d,0.0,False,3312.372516573175,2221.939528023599,False
1#白银,30,ARIMA_log,0.0,False,3140.8570331564365,2256.5265486725666,False
1#白银,30,Median_ensemble,0.0,False,3645.6281292945278,2256.5265486725666,False
1#白银,30,Naive_last,1.0,True,2256.5265486725666,2256.5265486725666,False
1#白银,30,Ridge_direct_h,0.0,False,4572.6031299733,2256.5265486725666,False
1#白银,30,Rolling_log_drift_120d,0.0,False,4210.278344483526,2256.5265486725666,False
